"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
38,"blue-collar","divorced","secondary","no",1344,"yes","cellular",942,2,-1,0,"unknown",0,2018,2018-10-31
47,"technician","divorced","tertiary","no",-1148,"yes","unknown",62,2,-1,0,"unknown",0,2018,2018-10-31
34,"services","married","secondary","no",40,"yes","cellular",302,2,-1,0,"unknown",0,2018,2018-10-31
25,"blue-collar","single","secondary","no",-143,"yes","unknown",90,1,-1,0,"unknown",0,2018,2018-10-31
48,"entrepreneur","married","tertiary","no",981,"yes","unknown",995,2,-1,0,"unknown",0,2018,2018-10-31
44,"management","divorced","tertiary","no",-90,"yes","cellular",472,1,-1,0,"unknown",0,2018,2018-10-31
38,"entrepreneur","married","secondary","yes",15,"yes","cellular",121,1,-1,0,"unknown",0,2018,2018-10-31
32,"technician","married","secondary","no",3184,"yes","cellular",135,2,-1,0,"unknown",0,2018,2018-10-31
22,"student","single","secondary","no",466,"yes","cellular",269,1,-1,0,"unknown",0,2018,2018-10-31
38,"blue-collar","single","primary","no",-100,"yes","unknown",189,2,-1,0,"unknown",0,2018,2018-10-31
39,"self-employed","married","secondary","no",31,"yes","cellular",61,2,181,4,"failure",0,2018,2018-10-31
36,"services","single","secondary","no",1405,"yes","cellular",283,3,-1,0,"unknown",0,2018,2018-10-31
25,"blue-collar","married","secondary","no",148,"yes","cellular",119,1,-1,0,"unknown",0,2018,2018-10-31
36,"management","married","tertiary","no",86,"yes","cellular",104,1,380,3,"failure",0,2018,2018-10-31
41,"blue-collar","married","secondary","no",2152,"yes","cellular",369,1,-1,0,"unknown",0,2018,2018-10-31
60,"retired","married","primary","no",174,"yes","cellular",157,2,252,1,"failure",0,2018,2018-10-31
38,"blue-collar","married","secondary","no",121,"yes","cellular",168,1,212,2,"failure",0,2018,2018-10-31
37,"management","married","tertiary","no",596,"yes","cellular",281,1,345,2,"failure",0,2018,2018-10-31
43,"admin.","married","tertiary","no",189,"yes","cellular",1062,4,-1,0,"unknown",1,2018,2018-10-31
28,"blue-collar","married","secondary","no",0,"yes","unknown",245,3,-1,0,"unknown",0,2018,2018-10-31
34,"admin.","single","tertiary","no",18,"yes","cellular",285,1,288,17,"other",0,2018,2018-10-31
42,"blue-collar","divorced","secondary","no",898,"yes","cellular",136,2,131,1,"failure",0,2018,2018-10-31
33,"technician","married","secondary","no",0,"yes","cellular",163,2,-1,0,"unknown",0,2018,2018-10-31
31,"blue-collar","married","secondary","no",225,"yes","cellular",236,1,-1,0,"unknown",0,2018,2018-10-31
45,"technician","married","secondary","no",3492,"yes","unknown",46,4,-1,0,"unknown",0,2018,2018-10-31
47,"technician","married","primary","no",187,"yes","unknown",165,1,-1,0,"unknown",0,2018,2018-10-31
31,"blue-collar","single","primary","no",2488,"yes","cellular",14,1,-1,0,"unknown",0,2018,2018-10-31
40,"technician","single","secondary","no",200,"yes","unknown",322,2,-1,0,"unknown",0,2018,2018-10-31
53,"self-employed","divorced","secondary","no",8112,"yes","cellular",64,1,-1,0,"unknown",0,2018,2018-10-31
41,"technician","single","secondary","no",294,"yes","cellular",150,14,-1,0,"unknown",0,2018,2018-10-31
37,"entrepreneur","single","secondary","no",-22,"yes","cellular",317,1,-1,0,"unknown",1,2018,2018-10-31
33,"blue-collar","married","secondary","no",1130,"yes","cellular",1063,1,-1,0,"unknown",0,2018,2018-10-31
38,"technician","divorced","secondary","no",5733,"yes","cellular",173,8,278,4,"failure",0,2018,2018-10-31
58,"management","married","primary","no",1052,"yes","cellular",147,1,359,4,"failure",0,2018,2018-11-01
44,"admin.","divorced","secondary","no",4353,"yes","cellular",90,1,-1,0,"unknown",0,2018,2018-11-01
54,"blue-collar","married","primary","no",-864,"yes","telephone",755,3,363,5,"failure",0,2018,2018-11-01
32,"blue-collar","married","primary","no",7406,"yes","unknown",418,2,-1,0,"unknown",0,2018,2018-11-01
47,"technician","divorced","unknown","no",442,"yes","cellular",85,1,-1,0,"unknown",0,2018,2018-11-01
28,"technician","married","secondary","no",58,"yes","cellular",16,6,351,1,"failure",0,2018,2018-11-01
57,"blue-collar","married","primary","no",162,"yes","unknown",155,2,-1,0,"unknown",0,2018,2018-11-01
34,"management","divorced","tertiary","no",4231,"yes","cellular",382,2,-1,0,"unknown",0,2018,2018-11-01
41,"technician","single","secondary","no",2004,"yes","cellular",254,1,-1,0,"unknown",0,2018,2018-11-01
37,"management","single","tertiary","no",171,"yes","cellular",250,3,-1,0,"unknown",0,2018,2018-11-01
55,"housemaid","divorced","tertiary","no",6920,"yes","unknown",406,3,-1,0,"unknown",0,2018,2018-11-01
60,"admin.","married","secondary","no",4120,"yes","unknown",422,2,-1,0,"unknown",0,2018,2018-11-01
46,"technician","single","secondary","yes",-1124,"yes","unknown",206,2,-1,0,"unknown",0,2018,2018-11-01
29,"technician","single","secondary","no",-13,"yes","cellular",512,3,-1,0,"unknown",0,2018,2018-11-01
43,"blue-collar","married","secondary","no",1109,"yes","cellular",115,3,264,2,"failure",0,2018,2018-11-01
48,"admin.","divorced","secondary","no",4,"yes","cellular",7,5,318,10,"other",0,2018,2018-11-01
46,"technician","married","secondary","no",778,"yes","cellular",71,10,-1,0,"unknown",0,2018,2018-11-01
47,"management","single","tertiary","no",153,"yes","cellular",192,2,-1,0,"unknown",0,2018,2018-11-01
35,"services","single","secondary","no",1239,"yes","cellular",60,2,347,1,"failure",0,2018,2018-11-01
52,"housemaid","married","secondary","no",411,"yes","telephone",210,3,-1,0,"unknown",0,2018,2018-11-01
46,"blue-collar","married","secondary","no",-371,"yes","unknown",138,1,-1,0,"unknown",0,2018,2018-11-01
57,"management","married","tertiary","no",0,"yes","cellular",67,1,-1,0,"unknown",0,2018,2018-11-01
38,"admin.","married","secondary","no",0,"yes","unknown",225,1,-1,0,"unknown",0,2018,2018-11-01
37,"blue-collar","married","primary","no",461,"yes","unknown",272,2,-1,0,"unknown",0,2018,2018-11-01
28,"blue-collar","single","secondary","no",-46,"yes","cellular",525,1,89,11,"failure",1,2018,2018-11-01
52,"management","married","primary","no",226,"yes","unknown",86,4,-1,0,"unknown",0,2018,2018-11-01
41,"blue-collar","divorced","secondary","no",-333,"yes","cellular",118,3,270,2,"failure",0,2018,2018-11-01
30,"admin.","single","secondary","no",43,"yes","cellular",91,1,370,2,"failure",0,2018,2018-11-01
44,"blue-collar","married","primary","no",924,"yes","unknown",89,3,-1,0,"unknown",0,2018,2018-11-01
57,"management","married","tertiary","yes",-24,"yes","telephone",14,1,-1,0,"unknown",0,2018,2018-11-01
26,"unemployed","married","tertiary","no",0,"yes","cellular",319,1,-1,0,"unknown",0,2018,2018-11-01
29,"student","single","secondary","no",209,"yes","unknown",311,2,-1,0,"unknown",0,2018,2018-11-01
56,"admin.","married","secondary","no",6005,"yes","unknown",44,6,-1,0,"unknown",0,2018,2018-11-01
29,"admin.","single","tertiary","no",422,"yes","cellular",103,1,363,1,"failure",0,2018,2018-11-01
54,"blue-collar","married","secondary","no",3782,"yes","unknown",211,4,-1,0,"unknown",0,2018,2018-11-01
32,"services","married","secondary","no",197,"yes","cellular",421,4,-1,0,"unknown",0,2018,2018-11-01
26,"blue-collar","single","primary","no",-579,"yes","unknown",320,3,-1,0,"unknown",0,2018,2018-11-01
31,"management","married","tertiary","no",334,"yes","unknown",449,1,-1,0,"unknown",0,2018,2018-11-01
34,"admin.","married","secondary","no",-45,"yes","cellular",88,4,-1,0,"unknown",0,2018,2018-11-01
41,"entrepreneur","married","tertiary","no",2249,"yes","telephone",231,5,-1,0,"unknown",0,2018,2018-11-01
39,"services","single","secondary","no",-189,"yes","unknown",76,9,-1,0,"unknown",0,2018,2018-11-01
54,"admin.","divorced","secondary","no",1383,"yes","cellular",622,4,-1,0,"unknown",0,2018,2018-11-01
33,"services","married","secondary","no",684,"yes","unknown",474,1,-1,0,"unknown",0,2018,2018-11-01
29,"technician","single","tertiary","no",405,"yes","unknown",65,1,-1,0,"unknown",0,2018,2018-11-02
27,"student","single","tertiary","no",5169,"yes","cellular",431,1,466,3,"success",1,2018,2018-11-02
37,"blue-collar","married","secondary","no",131,"yes","unknown",137,2,-1,0,"unknown",0,2018,2018-11-02
36,"admin.","married","secondary","no",498,"yes","cellular",151,1,253,1,"failure",0,2018,2018-11-02
38,"services","divorced","secondary","no",76,"yes","cellular",395,2,-1,0,"unknown",0,2018,2018-11-02
55,"blue-collar","divorced","unknown","no",1545,"yes","cellular",59,1,345,2,"failure",0,2018,2018-11-02
43,"technician","married","secondary","no",994,"yes","cellular",51,1,-1,0,"unknown",0,2018,2018-11-02
29,"services","married","secondary","no",417,"yes","cellular",234,11,-1,0,"unknown",0,2018,2018-11-02
39,"technician","single","tertiary","no",1646,"yes","unknown",474,2,-1,0,"unknown",0,2018,2018-11-02
28,"blue-collar","married","secondary","no",2378,"yes","cellular",800,6,-1,0,"unknown",0,2018,2018-11-02
36,"blue-collar","married","secondary","no",349,"yes","cellular",365,1,-1,0,"unknown",0,2018,2018-11-02
31,"blue-collar","single","secondary","no",184,"yes","cellular",178,1,-1,0,"unknown",0,2018,2018-11-02
60,"retired","married","secondary","no",90,"yes","cellular",41,3,-1,0,"unknown",0,2018,2018-11-02
43,"unemployed","married","secondary","no",0,"yes","unknown",37,2,-1,0,"unknown",0,2018,2018-11-02
39,"management","married","tertiary","no",151,"yes","unknown",692,1,-1,0,"unknown",0,2018,2018-11-02
32,"management","single","tertiary","no",1831,"yes","cellular",86,2,-1,0,"unknown",0,2018,2018-11-02
37,"technician","divorced","secondary","no",-24,"yes","cellular",33,2,-1,0,"unknown",0,2018,2018-11-02
45,"services","divorced","primary","no",3854,"yes","unknown",10,3,-1,0,"unknown",0,2018,2018-11-02
37,"blue-collar","married","primary","no",190,"yes","unknown",194,1,-1,0,"unknown",0,2018,2018-11-02
51,"technician","single","tertiary","no",11222,"yes","cellular",126,2,171,7,"failure",0,2018,2018-11-02
32,"management","single","tertiary","no",1834,"yes","unknown",159,1,-1,0,"unknown",0,2018,2018-11-02
43,"services","married","primary","no",574,"yes","cellular",140,1,-1,0,"unknown",0,2018,2018-11-02
40,"blue-collar","single","secondary","no",436,"yes","unknown",231,3,-1,0,"unknown",0,2018,2018-11-02
36,"technician","married","secondary","no",4542,"yes","cellular",76,16,-1,0,"unknown",0,2018,2018-11-02
38,"technician","single","secondary","no",613,"yes","cellular",285,2,254,14,"other",0,2018,2018-11-02
39,"blue-collar","single","primary","no",0,"yes","cellular",1975,5,-1,0,"unknown",1,2018,2018-11-02
30,"management","married","tertiary","no",1235,"yes","cellular",104,3,-1,0,"unknown",0,2018,2018-11-02
38,"admin.","married","secondary","no",326,"yes","cellular",69,2,-1,0,"unknown",0,2018,2018-11-02
36,"blue-collar","married","secondary","no",71,"yes","unknown",510,5,-1,0,"unknown",0,2018,2018-11-02
59,"blue-collar","married","primary","no",259,"yes","unknown",267,2,-1,0,"unknown",0,2018,2018-11-02
51,"self-employed","married","secondary","no",95,"yes","cellular",1309,4,-1,0,"unknown",1,2018,2018-11-02
34,"management","single","tertiary","no",886,"yes","cellular",104,2,-1,0,"unknown",0,2018,2018-11-02
35,"admin.","single","secondary","no",-101,"yes","cellular",275,1,318,1,"other",0,2018,2018-11-02
37,"blue-collar","married","secondary","no",509,"yes","cellular",172,1,-1,0,"unknown",0,2018,2018-11-02
53,"management","married","tertiary","no",261,"yes","telephone",154,2,336,2,"failure",0,2018,2018-11-02
48,"blue-collar","married","secondary","no",425,"yes","telephone",693,2,-1,0,"unknown",0,2018,2018-11-02
43,"technician","married","secondary","no",714,"yes","cellular",255,1,-1,0,"unknown",0,2018,2018-11-02
53,"blue-collar","married","primary","no",53,"yes","cellular",198,1,-1,0,"unknown",0,2018,2018-11-02
32,"technician","married","secondary","no",344,"yes","cellular",68,3,140,2,"failure",0,2018,2018-11-02
46,"blue-collar","married","secondary","no",668,"yes","unknown",1263,2,-1,0,"unknown",1,2018,2018-11-02
44,"self-employed","single","tertiary","no",1367,"yes","cellular",1232,3,146,1,"other",1,2018,2018-11-02
41,"blue-collar","married","primary","no",4593,"yes","cellular",190,1,-1,0,"unknown",0,2018,2018-11-02
32,"housemaid","single","tertiary","no",23663,"yes","cellular",103,2,-1,0,"unknown",0,2018,2018-11-02
54,"management","married","primary","no",630,"yes","cellular",99,2,-1,0,"unknown",0,2018,2018-11-02
28,"blue-collar","single","secondary","no",339,"yes","cellular",353,1,-1,0,"unknown",0,2018,2018-11-02
28,"student","single","secondary","no",949,"yes","unknown",1730,1,-1,0,"unknown",1,2018,2018-11-02
48,"blue-collar","married","secondary","no",1143,"yes","cellular",264,1,317,1,"failure",0,2018,2018-11-02
41,"technician","married","unknown","no",30,"yes","cellular",151,1,-1,0,"unknown",0,2018,2018-11-02
40,"management","married","primary","no",472,"yes","unknown",85,2,-1,0,"unknown",0,2018,2018-11-02
49,"blue-collar","married","primary","no",1644,"yes","cellular",238,4,-1,0,"unknown",0,2018,2018-11-02
37,"blue-collar","married","primary","no",510,"yes","unknown",122,6,-1,0,"unknown",0,2018,2018-11-02
47,"technician","married","tertiary","no",150,"yes","cellular",212,7,-1,0,"unknown",0,2018,2018-11-02
43,"management","married","tertiary","no",291,"yes","unknown",150,2,-1,0,"unknown",0,2018,2018-11-02
26,"services","single","secondary","no",92,"yes","unknown",50,4,-1,0,"unknown",0,2018,2018-11-02
35,"management","single","tertiary","no",3137,"yes","unknown",72,3,-1,0,"unknown",0,2018,2018-11-02
59,"housemaid","divorced","primary","no",502,"yes","telephone",27,3,-1,0,"unknown",0,2018,2018-11-02
47,"admin.","divorced","primary","no",357,"yes","unknown",134,1,-1,0,"unknown",0,2018,2018-11-02
28,"technician","single","secondary","no",289,"yes","unknown",83,1,-1,0,"unknown",0,2018,2018-11-02
32,"blue-collar","single","secondary","no",5,"yes","unknown",134,1,-1,0,"unknown",0,2018,2018-11-02
47,"management","divorced","tertiary","no",313,"yes","unknown",114,7,-1,0,"unknown",0,2018,2018-11-02
44,"blue-collar","married","secondary","no",96,"yes","cellular",547,2,-1,0,"unknown",0,2018,2018-11-02
36,"admin.","married","secondary","no",953,"yes","cellular",38,1,-1,0,"unknown",0,2018,2018-11-02
34,"admin.","single","unknown","no",2434,"yes","unknown",218,4,-1,0,"unknown",0,2018,2018-11-02
32,"unemployed","single","secondary","no",199,"yes","cellular",70,1,336,1,"failure",0,2018,2018-11-02
34,"blue-collar","single","secondary","no",1475,"yes","cellular",1166,3,530,12,"other",0,2018,2018-11-02
30,"admin.","single","secondary","no",394,"yes","cellular",75,3,-1,0,"unknown",0,2018,2018-11-02
29,"technician","single","secondary","no",426,"yes","telephone",121,6,-1,0,"unknown",0,2018,2018-11-02
49,"admin.","divorced","primary","no",-347,"yes","unknown",200,2,-1,0,"unknown",0,2018,2018-11-02
49,"self-employed","married","tertiary","no",202,"yes","cellular",139,1,166,3,"other",0,2018,2018-11-03
39,"management","single","tertiary","no",93,"yes","cellular",196,2,331,3,"failure",0,2018,2018-11-03
30,"management","single","tertiary","no",3967,"yes","unknown",534,1,-1,0,"unknown",0,2018,2018-11-03
29,"blue-collar","married","primary","no",1016,"yes","unknown",33,1,-1,0,"unknown",0,2018,2018-11-03
57,"self-employed","married","tertiary","no",894,"yes","cellular",79,1,-1,0,"unknown",0,2018,2018-11-03
49,"self-employed","married","secondary","no",1,"yes","unknown",260,3,-1,0,"unknown",0,2018,2018-11-03
32,"blue-collar","single","secondary","no",760,"yes","cellular",445,1,148,2,"other",0,2018,2018-11-03
44,"entrepreneur","married","secondary","yes",-848,"yes","unknown",468,1,-1,0,"unknown",0,2018,2018-11-03
32,"technician","single","secondary","no",6402,"yes","cellular",628,1,-1,0,"unknown",1,2018,2018-11-03
57,"technician","married","secondary","no",3071,"yes","cellular",63,3,-1,0,"unknown",0,2018,2018-11-03
40,"services","married","secondary","no",0,"yes","cellular",184,1,334,2,"failure",0,2018,2018-11-03
54,"technician","married","secondary","no",1331,"yes","telephone",657,2,-1,0,"unknown",0,2018,2018-11-03
40,"technician","married","secondary","no",372,"yes","cellular",365,1,100,2,"failure",0,2018,2018-11-03
41,"management","single","tertiary","no",572,"yes","cellular",419,2,271,2,"failure",0,2018,2018-11-03
36,"admin.","married","secondary","no",0,"yes","cellular",236,2,252,1,"other",0,2018,2018-11-03
57,"retired","married","primary","no",-384,"yes","telephone",534,1,-1,0,"unknown",0,2018,2018-11-03
31,"student","single","tertiary","no",410,"yes","unknown",112,2,-1,0,"unknown",0,2018,2018-11-03
62,"retired","married","secondary","no",2801,"yes","cellular",261,1,183,1,"success",1,2018,2018-11-03
32,"blue-collar","married","primary","no",-56,"yes","cellular",405,2,305,20,"other",0,2018,2018-11-03
33,"technician","single","secondary","no",0,"yes","cellular",191,2,-1,0,"unknown",0,2018,2018-11-03
33,"admin.","married","secondary","no",1467,"yes","unknown",85,2,-1,0,"unknown",0,2018,2018-11-03
24,"admin.","single","tertiary","no",0,"yes","cellular",122,2,-1,0,"unknown",1,2018,2018-11-03
22,"technician","single","secondary","no",4659,"yes","unknown",53,4,-1,0,"unknown",0,2018,2018-11-03
34,"admin.","single","tertiary","no",18,"yes","cellular",359,1,-1,0,"unknown",1,2018,2018-11-03
58,"technician","married","primary","no",10,"yes","cellular",298,1,-1,0,"unknown",0,2018,2018-11-03
27,"admin.","married","secondary","no",102,"yes","cellular",123,2,-1,0,"unknown",0,2018,2018-11-03
47,"blue-collar","married","unknown","no",1045,"yes","unknown",411,2,-1,0,"unknown",0,2018,2018-11-03
44,"technician","married","secondary","no",7876,"yes","cellular",212,1,101,2,"failure",0,2018,2018-11-03
43,"blue-collar","single","primary","no",36,"yes","unknown",163,2,-1,0,"unknown",0,2018,2018-11-03
60,"retired","divorced","unknown","no",-49,"yes","cellular",188,1,261,2,"failure",0,2018,2018-11-03
39,"services","divorced","secondary","no",229,"yes","cellular",238,1,-1,0,"unknown",0,2018,2018-11-03
28,"housemaid","single","secondary","no",781,"yes","cellular",52,1,-1,0,"unknown",0,2018,2018-11-03
32,"blue-collar","single","secondary","no",313,"yes","unknown",67,2,-1,0,"unknown",0,2018,2018-11-03
39,"technician","single","secondary","no",681,"yes","unknown",170,1,-1,0,"unknown",0,2018,2018-11-03
41,"admin.","married","secondary","no",-396,"yes","cellular",104,4,-1,0,"unknown",0,2018,2018-11-03
44,"blue-collar","single","secondary","no",-292,"yes","unknown",179,7,-1,0,"unknown",0,2018,2018-11-03
27,"services","single","secondary","no",482,"yes","unknown",220,2,-1,0,"unknown",0,2018,2018-11-03
28,"self-employed","single","secondary","no",241,"yes","cellular",275,1,-1,0,"unknown",0,2018,2018-11-03
43,"management","married","secondary","no",452,"yes","unknown",107,2,-1,0,"unknown",0,2018,2018-11-03
38,"blue-collar","married","primary","no",83,"yes","unknown",140,2,-1,0,"unknown",0,2018,2018-11-03
31,"admin.","married","secondary","no",879,"yes","cellular",394,1,-1,0,"unknown",1,2018,2018-11-03
52,"services","married","unknown","no",482,"yes","cellular",83,7,-1,0,"unknown",0,2018,2018-11-03
32,"blue-collar","married","secondary","no",0,"yes","cellular",7,7,-1,0,"unknown",0,2018,2018-11-03
48,"blue-collar","married","primary","no",160,"yes","unknown",109,3,-1,0,"unknown",0,2018,2018-11-03
51,"blue-collar","married","secondary","no",701,"yes","unknown",1051,3,-1,0,"unknown",0,2018,2018-11-03
59,"blue-collar","married","primary","no",3062,"yes","cellular",87,2,-1,0,"unknown",0,2018,2018-11-03
36,"services","divorced","secondary","no",-290,"yes","unknown",128,1,-1,0,"unknown",0,2018,2018-11-03
36,"technician","divorced","tertiary","no",1762,"yes","unknown",259,1,-1,0,"unknown",0,2018,2018-11-03
29,"management","single","tertiary","no",0,"yes","unknown",363,1,-1,0,"unknown",0,2018,2018-11-03
35,"technician","married","tertiary","no",0,"yes","cellular",86,1,-1,0,"unknown",0,2018,2018-11-03
53,"management","single","primary","no",208,"yes","unknown",179,9,-1,0,"unknown",0,2018,2018-11-03
60,"retired","married","primary","no",-2,"yes","unknown",75,1,-1,0,"unknown",0,2018,2018-11-03
31,"blue-collar","married","secondary","no",932,"yes","unknown",229,2,-1,0,"unknown",0,2018,2018-11-03
59,"retired","married","primary","no",824,"yes","telephone",81,3,-1,0,"unknown",0,2018,2018-11-03
29,"management","single","tertiary","no",1566,"yes","unknown",233,1,-1,0,"unknown",0,2018,2018-11-03
24,"blue-collar","married","secondary","no",-254,"yes","unknown",290,2,-1,0,"unknown",0,2018,2018-11-03
35,"self-employed","married","secondary","no",1256,"yes","cellular",73,7,-1,0,"unknown",0,2018,2018-11-03
25,"student","single","secondary","no",41,"yes","telephone",101,2,-1,0,"unknown",0,2018,2018-11-03
38,"services","married","secondary","no",129,"yes","cellular",205,2,-1,0,"unknown",0,2018,2018-11-03
37,"entrepreneur","married","secondary","no",-170,"yes","unknown",39,1,-1,0,"unknown",0,2018,2018-11-03
45,"unemployed","divorced","secondary","no",728,"yes","cellular",156,2,169,1,"failure",0,2018,2018-11-03
35,"management","married","primary","no",0,"yes","cellular",260,3,-1,0,"unknown",0,2018,2018-11-03
30,"services","single","secondary","no",862,"yes","unknown",550,2,-1,0,"unknown",0,2018,2018-11-03
40,"services","married","primary","no",170,"yes","cellular",361,3,-1,0,"unknown",0,2018,2018-11-03
32,"admin.","single","tertiary","no",328,"yes","unknown",271,1,-1,0,"unknown",0,2018,2018-11-03
36,"services","married","primary","no",0,"yes","unknown",1036,1,-1,0,"unknown",1,2018,2018-11-03
55,"technician","married","secondary","no",517,"yes","unknown",61,4,-1,0,"unknown",0,2018,2018-11-03
51,"services","married","primary","no",636,"yes","telephone",36,6,-1,0,"unknown",0,2018,2018-11-03
41,"management","married","tertiary","no",526,"yes","cellular",229,5,268,4,"failure",0,2018,2018-11-03
33,"admin.","married","secondary","no",353,"yes","cellular",107,2,-1,0,"unknown",0,2018,2018-11-03
51,"blue-collar","divorced","primary","no",83,"yes","unknown",24,4,-1,0,"unknown",0,2018,2018-11-04
35,"management","single","tertiary","no",561,"yes","unknown",405,3,-1,0,"unknown",0,2018,2018-11-04
35,"technician","single","secondary","no",-54,"yes","unknown",70,2,-1,0,"unknown",0,2018,2018-11-04
34,"technician","married","secondary","no",650,"yes","unknown",184,2,-1,0,"unknown",0,2018,2018-11-04
31,"technician","single","tertiary","no",13711,"yes","cellular",1532,3,-1,0,"unknown",1,2018,2018-11-04
31,"technician","single","primary","no",449,"yes","unknown",174,1,-1,0,"unknown",0,2018,2018-11-04
58,"retired","married","secondary","no",901,"yes","cellular",235,2,-1,0,"unknown",0,2018,2018-11-04
40,"technician","married","tertiary","no",1641,"yes","cellular",855,1,-1,0,"unknown",0,2018,2018-11-04
23,"blue-collar","single","secondary","no",537,"yes","cellular",172,1,353,2,"other",0,2018,2018-11-04
32,"services","single","secondary","no",152,"yes","cellular",158,2,-1,0,"unknown",1,2018,2018-11-04
37,"blue-collar","married","primary","no",321,"yes","unknown",228,2,-1,0,"unknown",0,2018,2018-11-04
47,"management","married","tertiary","no",2473,"yes","cellular",122,2,-1,0,"unknown",0,2018,2018-11-04
30,"management","single","tertiary","no",635,"yes","unknown",29,2,-1,0,"unknown",0,2018,2018-11-04
46,"services","divorced","secondary","no",348,"yes","cellular",323,1,-1,0,"unknown",0,2018,2018-11-04
49,"technician","married","secondary","no",775,"yes","unknown",135,1,-1,0,"unknown",0,2018,2018-11-04
51,"services","married","secondary","no",2904,"yes","cellular",410,3,-1,0,"unknown",0,2018,2018-11-04
43,"unemployed","married","secondary","no",0,"yes","cellular",183,2,184,13,"failure",1,2018,2018-11-04
36,"management","married","tertiary","no",0,"yes","cellular",90,8,-1,0,"unknown",0,2018,2018-11-04
39,"blue-collar","married","secondary","no",0,"yes","unknown",262,1,-1,0,"unknown",0,2018,2018-11-04
40,"technician","married","secondary","no",581,"yes","cellular",258,2,-1,0,"unknown",0,2018,2018-11-04
46,"admin.","married","secondary","no",3028,"yes","unknown",116,1,-1,0,"unknown",0,2018,2018-11-04
38,"blue-collar","married","primary","no",3419,"yes","unknown",324,5,-1,0,"unknown",0,2018,2018-11-04
29,"technician","single","tertiary","no",2489,"yes","cellular",1002,3,283,2,"success",0,2018,2018-11-04
51,"admin.","married","secondary","no",1415,"yes","unknown",151,3,-1,0,"unknown",0,2018,2018-11-04
33,"admin.","single","secondary","no",1834,"yes","cellular",11,2,-1,0,"unknown",0,2018,2018-11-04
45,"technician","divorced","secondary","no",0,"yes","unknown",127,1,-1,0,"unknown",0,2018,2018-11-04
41,"blue-collar","married","unknown","no",225,"yes","unknown",690,2,-1,0,"unknown",0,2018,2018-11-04
42,"management","divorced","tertiary","no",9,"yes","cellular",509,1,-1,0,"unknown",0,2018,2018-11-04
34,"unemployed","married","secondary","no",6438,"yes","cellular",21,7,-1,0,"unknown",0,2018,2018-11-04
52,"management","married","tertiary","no",261,"yes","unknown",437,2,-1,0,"unknown",0,2018,2018-11-04
57,"technician","divorced","secondary","no",3105,"yes","unknown",173,11,-1,0,"unknown",0,2018,2018-11-04
30,"services","married","secondary","no",129,"yes","unknown",1446,7,-1,0,"unknown",1,2018,2018-11-04
60,"technician","married","primary","no",65,"yes","unknown",1028,2,-1,0,"unknown",1,2018,2018-11-04
37,"management","single","tertiary","no",1339,"yes","cellular",96,6,173,4,"other",0,2018,2018-11-04
37,"admin.","married","secondary","no",766,"yes","unknown",123,1,-1,0,"unknown",0,2018,2018-11-04
32,"management","single","tertiary","no",229,"yes","cellular",345,1,-1,0,"unknown",0,2018,2018-11-04
23,"blue-collar","single","primary","no",3198,"yes","cellular",224,1,352,2,"failure",0,2018,2018-11-04
38,"blue-collar","married","secondary","no",4771,"yes","cellular",217,1,-1,0,"unknown",0,2018,2018-11-04
25,"services","single","secondary","no",3217,"yes","unknown",24,1,-1,0,"unknown",0,2018,2018-11-04
38,"blue-collar","single","secondary","no",577,"yes","unknown",50,2,-1,0,"unknown",0,2018,2018-11-04
44,"blue-collar","divorced","primary","no",68,"yes","unknown",310,1,-1,0,"unknown",0,2018,2018-11-04
50,"management","married","tertiary","no",4904,"yes","unknown",438,2,-1,0,"unknown",0,2018,2018-11-04
30,"services","married","primary","no",1015,"yes","cellular",24,1,113,8,"failure",0,2018,2018-11-04
33,"blue-collar","married","secondary","no",101,"yes","cellular",235,2,361,4,"failure",0,2018,2018-11-04
39,"technician","married","tertiary","no",602,"yes","unknown",191,7,-1,0,"unknown",0,2018,2018-11-04
41,"services","divorced","secondary","no",787,"yes","cellular",297,2,-1,0,"unknown",0,2018,2018-11-04
42,"blue-collar","divorced","primary","no",301,"yes","cellular",1175,2,-1,0,"unknown",1,2018,2018-11-04
53,"admin.","married","secondary","no",7598,"yes","unknown",27,7,-1,0,"unknown",0,2018,2018-11-04
28,"services","married","secondary","no",7,"yes","cellular",226,4,-1,0,"unknown",0,2018,2018-11-04
31,"student","married","primary","no",46,"yes","cellular",487,1,-1,0,"unknown",1,2018,2018-11-04
37,"services","married","secondary","no",658,"yes","telephone",175,1,-1,0,"unknown",0,2018,2018-11-04
47,"admin.","married","primary","no",68,"yes","unknown",754,2,-1,0,"unknown",0,2018,2018-11-04
43,"blue-collar","married","primary","no",2901,"yes","cellular",179,4,-1,0,"unknown",0,2018,2018-11-04
37,"technician","married","secondary","no",344,"yes","cellular",56,1,-1,0,"unknown",0,2018,2018-11-04
26,"admin.","married","secondary","no",8,"yes","cellular",46,1,-1,0,"unknown",0,2018,2018-11-04
36,"management","married","tertiary","no",3007,"yes","cellular",160,1,-1,0,"unknown",0,2018,2018-11-04
22,"technician","single","secondary","no",356,"yes","unknown",518,2,-1,0,"unknown",0,2018,2018-11-04
30,"management","married","tertiary","no",32,"yes","unknown",122,3,-1,0,"unknown",0,2018,2018-11-04
