"age","job","marital","education","default","balance","housing","contact","duration","campaign","pdays","previous","poutcome","signedup","Year","Date"
35,"blue-collar","married","secondary","no",260,"yes","telephone",155,6,-1,0,"unknown",0,2017,2017-09-29
32,"management","married","tertiary","no",3442,"no","cellular",475,1,-1,0,"unknown",0,2017,2017-09-29
28,"admin.","married","secondary","no",358,"no","cellular",220,1,-1,0,"unknown",0,2017,2017-09-29
50,"admin.","married","secondary","no",1431,"no","cellular",112,4,-1,0,"unknown",0,2017,2017-09-29
27,"blue-collar","married","secondary","no",0,"yes","unknown",296,1,-1,0,"unknown",0,2017,2017-09-29
47,"management","single","tertiary","no",334,"yes","cellular",360,1,326,8,"failure",1,2017,2017-09-29
35,"admin.","married","secondary","no",-112,"no","cellular",394,4,-1,0,"unknown",0,2017,2017-09-29
27,"services","single","secondary","no",1636,"yes","unknown",282,2,-1,0,"unknown",0,2017,2017-09-29
38,"services","married","primary","no",0,"no","cellular",33,3,-1,0,"unknown",0,2017,2017-09-29
41,"technician","married","secondary","no",201,"no","cellular",53,8,-1,0,"unknown",0,2017,2017-09-29
30,"technician","married","secondary","no",616,"yes","cellular",19,1,-1,0,"unknown",0,2017,2017-09-29
35,"management","single","tertiary","no",244,"yes","unknown",225,1,-1,0,"unknown",0,2017,2017-09-29
42,"blue-collar","married","secondary","no",671,"yes","unknown",10,29,-1,0,"unknown",0,2017,2017-09-29
47,"blue-collar","married","secondary","no",1096,"yes","cellular",174,2,-1,0,"unknown",0,2017,2017-09-29
33,"services","single","secondary","no",1646,"yes","telephone",317,2,-1,0,"unknown",0,2017,2017-09-29
33,"management","single","tertiary","no",5437,"no","cellular",201,1,58,3,"failure",1,2017,2017-09-29
43,"blue-collar","married","primary","no",249,"yes","cellular",33,5,298,2,"other",0,2017,2017-09-29
29,"admin.","married","secondary","no",73,"yes","cellular",252,2,-1,0,"unknown",0,2017,2017-09-29
31,"management","single","tertiary","no",0,"yes","cellular",97,2,87,2,"other",0,2017,2017-09-29
55,"technician","divorced","tertiary","no",0,"no","cellular",237,1,-1,0,"unknown",1,2017,2017-09-29
34,"management","married","tertiary","no",-218,"yes","cellular",126,2,-1,0,"unknown",0,2017,2017-09-29
32,"admin.","married","secondary","no",0,"no","unknown",206,3,-1,0,"unknown",0,2017,2017-09-29
20,"student","single","secondary","no",215,"no","cellular",175,1,92,6,"success",1,2017,2017-09-29
46,"management","single","tertiary","no",6651,"no","cellular",233,1,-1,0,"unknown",0,2017,2017-09-29
39,"management","single","tertiary","no",2651,"no","cellular",139,2,136,5,"other",0,2017,2017-09-29
34,"management","married","tertiary","no",519,"no","cellular",57,3,-1,0,"unknown",0,2017,2017-09-29
56,"management","married","tertiary","no",856,"yes","cellular",70,4,7,7,"other",0,2017,2017-09-29
27,"management","single","tertiary","no",377,"no","cellular",171,3,91,1,"failure",0,2017,2017-09-29
37,"management","divorced","secondary","no",16,"yes","unknown",638,1,-1,0,"unknown",1,2017,2017-09-29
33,"student","married","tertiary","no",3214,"no","cellular",60,1,-1,0,"unknown",0,2017,2017-09-29
45,"blue-collar","divorced","primary","no",844,"no","unknown",1018,3,-1,0,"unknown",1,2017,2017-09-29
41,"services","married","secondary","no",146,"yes","unknown",199,1,-1,0,"unknown",0,2017,2017-09-29
36,"technician","married","secondary","no",-342,"yes","cellular",170,3,-1,0,"unknown",0,2017,2017-09-29
50,"blue-collar","married","secondary","no",1176,"no","cellular",281,2,-1,0,"unknown",0,2017,2017-09-29
37,"technician","married","tertiary","no",0,"no","cellular",76,1,-1,0,"unknown",0,2017,2017-09-29
32,"management","single","tertiary","no",1836,"no","cellular",96,9,-1,0,"unknown",0,2017,2017-09-29
35,"technician","married","secondary","no",13,"no","cellular",94,2,-1,0,"unknown",0,2017,2017-09-29
33,"blue-collar","married","secondary","no",328,"yes","cellular",160,2,182,1,"failure",0,2017,2017-09-30
36,"blue-collar","married","primary","no",828,"no","cellular",1512,1,345,8,"failure",1,2017,2017-09-30
26,"student","single","tertiary","no",255,"no","cellular",264,2,-1,0,"unknown",0,2017,2017-09-30
35,"technician","single","tertiary","no",364,"no","cellular",162,3,205,3,"failure",0,2017,2017-09-30
26,"student","single","tertiary","no",193,"no","cellular",48,2,-1,0,"unknown",0,2017,2017-09-30
46,"management","divorced","tertiary","no",-154,"yes","cellular",150,2,247,2,"failure",0,2017,2017-09-30
29,"blue-collar","married","secondary","no",3310,"no","cellular",367,1,91,4,"failure",0,2017,2017-09-30
32,"blue-collar","married","primary","no",-457,"yes","unknown",288,1,-1,0,"unknown",0,2017,2017-09-30
54,"blue-collar","married","secondary","no",2255,"no","cellular",304,6,-1,0,"unknown",0,2017,2017-09-30
48,"technician","married","secondary","no",1000,"no","cellular",104,2,-1,0,"unknown",0,2017,2017-09-30
43,"technician","married","secondary","no",212,"yes","unknown",78,1,-1,0,"unknown",0,2017,2017-09-30
40,"services","divorced","secondary","no",282,"yes","cellular",240,1,300,1,"failure",0,2017,2017-09-30
48,"blue-collar","married","primary","no",214,"yes","cellular",307,1,177,2,"failure",1,2017,2017-09-30
34,"management","married","tertiary","no",0,"no","cellular",125,2,-1,0,"unknown",0,2017,2017-09-30
33,"technician","single","tertiary","no",0,"yes","cellular",654,1,-1,0,"unknown",1,2017,2017-09-30
36,"management","married","tertiary","no",518,"no","cellular",48,1,-1,0,"unknown",0,2017,2017-09-30
52,"housemaid","married","primary","no",1340,"no","unknown",175,1,-1,0,"unknown",0,2017,2017-09-30
46,"admin.","married","secondary","no",154,"no","cellular",58,2,-1,0,"unknown",0,2017,2017-09-30
40,"management","single","tertiary","no",185,"no","cellular",173,4,-1,0,"unknown",0,2017,2017-09-30
36,"technician","married","tertiary","no",301,"yes","unknown",1581,2,-1,0,"unknown",0,2017,2017-09-30
45,"technician","married","secondary","no",581,"no","cellular",156,2,-1,0,"unknown",0,2017,2017-09-30
35,"self-employed","single","secondary","no",951,"yes","cellular",220,2,-1,0,"unknown",0,2017,2017-09-30
45,"blue-collar","married","unknown","no",23,"yes","cellular",134,4,-1,0,"unknown",0,2017,2017-09-30
29,"admin.","married","secondary","no",6429,"yes","cellular",535,1,352,2,"failure",0,2017,2017-09-30
47,"blue-collar","married","secondary","no",39,"yes","unknown",160,1,-1,0,"unknown",0,2017,2017-09-30
50,"entrepreneur","married","secondary","no",556,"yes","unknown",130,2,-1,0,"unknown",0,2017,2017-09-30
26,"admin.","married","secondary","no",2469,"no","cellular",136,8,-1,0,"unknown",0,2017,2017-09-30
42,"blue-collar","married","primary","no",574,"yes","cellular",357,2,327,2,"failure",0,2017,2017-09-30
58,"housemaid","married","secondary","no",519,"no","cellular",251,4,-1,0,"unknown",0,2017,2017-09-30
47,"blue-collar","divorced","secondary","no",25,"no","cellular",81,6,-1,0,"unknown",0,2017,2017-09-30
53,"technician","divorced","secondary","yes",-63,"no","cellular",531,1,-1,0,"unknown",0,2017,2017-09-30
33,"blue-collar","married","primary","no",324,"yes","cellular",217,2,-1,0,"unknown",0,2017,2017-09-30
57,"housemaid","married","primary","no",7082,"no","unknown",69,3,-1,0,"unknown",0,2017,2017-09-30
27,"technician","married","secondary","no",2735,"yes","cellular",205,1,-1,0,"unknown",0,2017,2017-09-30
34,"technician","single","secondary","no",-269,"yes","unknown",102,3,-1,0,"unknown",0,2017,2017-09-30
40,"blue-collar","divorced","unknown","no",2357,"no","unknown",66,3,-1,0,"unknown",0,2017,2017-09-30
58,"technician","married","unknown","no",-205,"yes","unknown",497,2,-1,0,"unknown",0,2017,2017-09-30
58,"management","divorced","secondary","no",321,"no","cellular",254,2,-1,0,"unknown",0,2017,2017-09-30
29,"management","single","tertiary","no",2439,"no","cellular",263,2,-1,0,"unknown",0,2017,2017-09-30
47,"unemployed","single","primary","no",289,"no","cellular",210,1,-1,0,"unknown",0,2017,2017-09-30
51,"blue-collar","married","secondary","no",598,"yes","telephone",53,4,-1,0,"unknown",0,2017,2017-09-30
53,"admin.","married","secondary","no",459,"no","cellular",558,1,-1,0,"unknown",1,2017,2017-09-30
29,"management","single","tertiary","no",265,"no","cellular",491,1,-1,0,"unknown",1,2017,2017-09-30
35,"blue-collar","married","primary","no",147,"yes","cellular",358,1,337,3,"failure",0,2017,2017-09-30
47,"unemployed","married","primary","no",0,"no","unknown",308,1,-1,0,"unknown",0,2017,2017-09-30
42,"self-employed","married","tertiary","no",52,"yes","cellular",432,1,-1,0,"unknown",0,2017,2017-09-30
37,"housemaid","married","primary","no",0,"no","cellular",17,12,-1,0,"unknown",0,2017,2017-09-30
34,"management","single","tertiary","no",1,"no","cellular",36,6,-1,0,"unknown",0,2017,2017-10-01
36,"technician","married","tertiary","no",82,"yes","cellular",45,4,-1,0,"unknown",0,2017,2017-10-01
31,"technician","married","secondary","no",286,"no","unknown",177,4,-1,0,"unknown",0,2017,2017-10-01
42,"blue-collar","married","secondary","no",193,"yes","unknown",171,1,-1,0,"unknown",0,2017,2017-10-01
33,"housemaid","single","tertiary","no",23663,"yes","cellular",199,2,146,2,"failure",0,2017,2017-10-01
45,"management","married","tertiary","no",-687,"yes","unknown",92,2,-1,0,"unknown",0,2017,2017-10-01
42,"blue-collar","married","primary","no",258,"yes","cellular",18,1,366,1,"failure",0,2017,2017-10-01
34,"services","married","secondary","no",-68,"yes","unknown",122,1,-1,0,"unknown",0,2017,2017-10-01
65,"retired","married","secondary","no",1220,"no","cellular",127,1,186,2,"failure",0,2017,2017-10-01
38,"blue-collar","married","primary","no",15477,"no","unknown",114,2,-1,0,"unknown",0,2017,2017-10-01
31,"management","single","tertiary","no",3142,"yes","cellular",164,1,-1,0,"unknown",0,2017,2017-10-01
56,"technician","divorced","secondary","no",99,"yes","unknown",155,2,-1,0,"unknown",0,2017,2017-10-01
45,"admin.","married","secondary","no",251,"yes","cellular",304,2,259,2,"failure",0,2017,2017-10-01
35,"management","married","tertiary","no",3402,"no","cellular",269,1,194,2,"failure",0,2017,2017-10-01
28,"self-employed","single","tertiary","no",226,"no","cellular",191,1,-1,0,"unknown",0,2017,2017-10-01
52,"self-employed","single","secondary","no",207,"no","cellular",179,1,-1,0,"unknown",0,2017,2017-10-01
39,"blue-collar","single","secondary","no",277,"yes","unknown",20,8,-1,0,"unknown",0,2017,2017-10-01
45,"unemployed","married","secondary","no",383,"no","cellular",293,1,-1,0,"unknown",0,2017,2017-10-01
47,"technician","married","tertiary","no",545,"yes","cellular",588,3,-1,0,"unknown",0,2017,2017-10-01
52,"technician","married","secondary","no",2102,"yes","cellular",292,2,-1,0,"unknown",0,2017,2017-10-01
51,"blue-collar","divorced","secondary","no",734,"yes","cellular",17,1,-1,0,"unknown",0,2017,2017-10-01
29,"admin.","single","tertiary","no",1501,"yes","cellular",316,1,-1,0,"unknown",0,2017,2017-10-01
53,"services","married","primary","no",46,"yes","unknown",274,1,-1,0,"unknown",0,2017,2017-10-01
37,"entrepreneur","single","tertiary","no",65,"no","cellular",20,10,113,4,"failure",0,2017,2017-10-01
46,"blue-collar","married","secondary","no",137,"no","unknown",252,3,-1,0,"unknown",0,2017,2017-10-01
57,"blue-collar","married","primary","no",1502,"yes","unknown",269,2,-1,0,"unknown",0,2017,2017-10-01
46,"services","married","secondary","no",379,"no","unknown",886,2,-1,0,"unknown",0,2017,2017-10-01
31,"technician","single","secondary","no",4,"yes","telephone",21,24,-1,0,"unknown",0,2017,2017-10-01
35,"management","married","tertiary","no",2123,"yes","cellular",249,3,-1,0,"unknown",0,2017,2017-10-01
50,"technician","divorced","secondary","no",-403,"no","cellular",130,2,119,2,"failure",0,2017,2017-10-01
32,"management","married","tertiary","no",864,"yes","cellular",17,19,-1,0,"unknown",0,2017,2017-10-01
44,"services","divorced","secondary","no",496,"yes","unknown",54,15,-1,0,"unknown",0,2017,2017-10-01
42,"services","married","secondary","no",466,"yes","cellular",123,3,-1,0,"unknown",0,2017,2017-10-01
25,"blue-collar","single","secondary","no",509,"no","cellular",418,1,-1,0,"unknown",1,2017,2017-10-01
54,"management","divorced","tertiary","no",3222,"no","cellular",67,2,-1,0,"unknown",0,2017,2017-10-01
33,"management","married","tertiary","no",184,"no","cellular",113,1,-1,0,"unknown",0,2017,2017-10-01
56,"management","married","tertiary","no",4,"yes","cellular",299,1,2,5,"other",0,2017,2017-10-01
57,"housemaid","married","primary","no",1142,"no","cellular",238,2,-1,0,"unknown",0,2017,2017-10-01
27,"blue-collar","married","secondary","no",197,"no","telephone",222,1,-1,0,"unknown",0,2017,2017-10-01
54,"blue-collar","married","unknown","no",310,"yes","telephone",526,4,258,3,"other",0,2017,2017-10-01
32,"unemployed","married","secondary","no",262,"no","cellular",203,1,-1,0,"unknown",0,2017,2017-10-01
42,"management","married","tertiary","no",223,"no","cellular",92,6,-1,0,"unknown",0,2017,2017-10-01
49,"management","married","secondary","no",249,"no","telephone",234,1,-1,0,"unknown",1,2017,2017-10-01
39,"technician","married","primary","no",169,"yes","unknown",133,2,-1,0,"unknown",0,2017,2017-10-01
36,"admin.","divorced","secondary","no",454,"yes","cellular",165,1,131,1,"failure",0,2017,2017-10-01
30,"management","single","tertiary","no",5956,"yes","unknown",255,1,-1,0,"unknown",0,2017,2017-10-01
40,"admin.","married","primary","no",72,"yes","cellular",849,1,-1,0,"unknown",1,2017,2017-10-01
58,"management","married","tertiary","no",2764,"no","cellular",459,1,196,1,"failure",0,2017,2017-10-01
39,"management","married","secondary","no",0,"yes","cellular",21,21,-1,0,"unknown",0,2017,2017-10-01
40,"blue-collar","married","secondary","no",-648,"yes","cellular",280,2,-1,0,"unknown",0,2017,2017-10-01
40,"blue-collar","married","secondary","no",1145,"yes","cellular",175,4,-1,0,"unknown",0,2017,2017-10-01
57,"management","married","tertiary","no",297,"no","cellular",633,1,-1,0,"unknown",0,2017,2017-10-01
28,"admin.","single","secondary","no",419,"yes","unknown",158,2,-1,0,"unknown",0,2017,2017-10-01
28,"services","single","secondary","no",47,"no","cellular",405,2,-1,0,"unknown",0,2017,2017-10-01
37,"technician","married","secondary","no",952,"yes","cellular",536,1,-1,0,"unknown",0,2017,2017-10-01
30,"services","single","secondary","no",187,"yes","unknown",110,1,-1,0,"unknown",0,2017,2017-10-01
42,"management","married","tertiary","yes",0,"yes","cellular",358,2,-1,0,"unknown",0,2017,2017-10-01
35,"blue-collar","married","secondary","no",5310,"yes","unknown",97,1,-1,0,"unknown",0,2017,2017-10-01
50,"technician","divorced","secondary","no",-701,"yes","cellular",148,1,-1,0,"unknown",0,2017,2017-10-02
35,"blue-collar","married","secondary","no",1207,"yes","cellular",694,2,331,1,"success",0,2017,2017-10-02
50,"blue-collar","married","primary","no",84,"yes","unknown",179,1,-1,0,"unknown",0,2017,2017-10-02
29,"services","married","secondary","no",30,"yes","cellular",74,3,-1,0,"unknown",0,2017,2017-10-02
30,"technician","married","secondary","no",574,"no","cellular",394,4,-1,0,"unknown",0,2017,2017-10-02
33,"management","married","tertiary","no",377,"yes","unknown",217,1,-1,0,"unknown",0,2017,2017-10-02
33,"self-employed","single","tertiary","no",1354,"yes","cellular",270,1,147,2,"failure",0,2017,2017-10-02
45,"technician","married","secondary","no",814,"no","cellular",691,2,-1,0,"unknown",0,2017,2017-10-02
30,"management","single","tertiary","no",2344,"yes","cellular",316,2,92,3,"failure",0,2017,2017-10-02
55,"unemployed","single","primary","no",5,"yes","unknown",63,2,-1,0,"unknown",0,2017,2017-10-02
37,"services","married","secondary","no",483,"yes","cellular",188,1,-1,0,"unknown",0,2017,2017-10-02
37,"management","divorced","secondary","no",414,"no","cellular",293,2,162,4,"failure",0,2017,2017-10-02
27,"technician","single","tertiary","no",2781,"yes","cellular",168,1,389,1,"failure",1,2017,2017-10-02
36,"services","divorced","primary","no",418,"yes","cellular",156,2,-1,0,"unknown",0,2017,2017-10-02
50,"management","single","tertiary","no",709,"yes","cellular",207,1,-1,0,"unknown",0,2017,2017-10-02
49,"self-employed","married","tertiary","no",503,"yes","cellular",118,5,21,5,"failure",0,2017,2017-10-02
31,"management","single","tertiary","no",2016,"no","cellular",209,1,-1,0,"unknown",1,2017,2017-10-02
26,"blue-collar","married","secondary","no",2005,"yes","unknown",224,3,-1,0,"unknown",0,2017,2017-10-02
33,"technician","married","secondary","no",133,"no","cellular",627,2,192,1,"success",1,2017,2017-10-02
40,"technician","married","primary","no",644,"yes","cellular",118,2,336,1,"failure",0,2017,2017-10-02
40,"housemaid","married","primary","no",224,"yes","cellular",138,3,-1,0,"unknown",0,2017,2017-10-02
33,"admin.","married","secondary","no",796,"yes","telephone",216,1,-1,0,"unknown",0,2017,2017-10-02
31,"management","single","tertiary","no",147,"no","cellular",469,1,181,2,"success",1,2017,2017-10-02
52,"management","single","tertiary","no",5728,"yes","cellular",79,3,-1,0,"unknown",0,2017,2017-10-02
35,"technician","married","secondary","no",13658,"yes","telephone",220,2,-1,0,"unknown",0,2017,2017-10-02
37,"student","divorced","tertiary","no",0,"no","telephone",100,6,-1,0,"unknown",0,2017,2017-10-02
43,"unemployed","divorced","secondary","no",1854,"no","cellular",323,1,-1,0,"unknown",1,2017,2017-10-02
37,"management","single","tertiary","no",254,"no","cellular",120,1,-1,0,"unknown",0,2017,2017-10-02
40,"unemployed","married","tertiary","no",2430,"no","cellular",87,2,-1,0,"unknown",0,2017,2017-10-02
39,"admin.","married","secondary","no",350,"yes","telephone",109,6,-1,0,"unknown",0,2017,2017-10-02
49,"entrepreneur","divorced","primary","yes",-736,"no","cellular",305,6,-1,0,"unknown",0,2017,2017-10-02
48,"services","married","secondary","no",651,"no","cellular",228,1,196,2,"failure",0,2017,2017-10-02
62,"technician","married","unknown","no",635,"no","cellular",292,4,247,1,"other",0,2017,2017-10-02
31,"blue-collar","single","secondary","no",0,"yes","unknown",111,1,-1,0,"unknown",0,2017,2017-10-02
31,"services","single","secondary","no",297,"no","cellular",229,1,-1,0,"unknown",0,2017,2017-10-02
33,"management","married","tertiary","no",728,"yes","cellular",275,5,-1,0,"unknown",0,2017,2017-10-02
39,"blue-collar","married","secondary","no",327,"yes","unknown",244,1,-1,0,"unknown",0,2017,2017-10-02
30,"admin.","single","secondary","no",1374,"yes","unknown",207,1,-1,0,"unknown",0,2017,2017-10-02
30,"admin.","single","secondary","no",414,"no","cellular",64,1,-1,0,"unknown",0,2017,2017-10-02
40,"blue-collar","divorced","primary","no",190,"yes","cellular",139,1,346,2,"failure",0,2017,2017-10-02
33,"student","single","tertiary","no",71,"no","cellular",94,4,-1,0,"unknown",0,2017,2017-10-02
37,"management","married","tertiary","no",347,"yes","cellular",282,1,-1,0,"unknown",0,2017,2017-10-02
24,"services","married","secondary","no",51,"yes","unknown",187,2,-1,0,"unknown",0,2017,2017-10-02
33,"services","divorced","secondary","no",392,"yes","unknown",254,1,-1,0,"unknown",0,2017,2017-10-02
29,"management","single","tertiary","no",13,"yes","cellular",26,6,-1,0,"unknown",0,2017,2017-10-02
41,"services","married","unknown","no",394,"yes","cellular",52,3,-1,0,"unknown",0,2017,2017-10-02
41,"services","divorced","secondary","no",727,"yes","cellular",246,1,-1,0,"unknown",0,2017,2017-10-02
35,"admin.","single","secondary","no",0,"no","cellular",480,1,-1,0,"unknown",0,2017,2017-10-02
59,"retired","married","unknown","no",178,"yes","telephone",330,2,-1,0,"unknown",0,2017,2017-10-02
39,"management","married","tertiary","no",562,"no","cellular",303,2,-1,0,"unknown",0,2017,2017-10-02
42,"management","married","tertiary","no",2463,"no","cellular",183,2,-1,0,"unknown",0,2017,2017-10-02
28,"services","married","secondary","no",0,"yes","cellular",334,1,355,6,"failure",0,2017,2017-10-03
34,"admin.","single","secondary","no",-32,"no","cellular",89,3,103,2,"success",0,2017,2017-10-03
32,"entrepreneur","single","tertiary","no",-34,"yes","cellular",101,1,-1,0,"unknown",1,2017,2017-10-03
37,"blue-collar","married","primary","no",61,"yes","cellular",156,3,-1,0,"unknown",0,2017,2017-10-03
50,"entrepreneur","married","tertiary","no",2198,"no","unknown",170,6,-1,0,"unknown",0,2017,2017-10-03
45,"blue-collar","married","primary","no",103,"no","cellular",64,3,-1,0,"unknown",0,2017,2017-10-03
35,"technician","single","secondary","no",915,"no","cellular",89,3,-1,0,"unknown",0,2017,2017-10-03
43,"admin.","married","secondary","no",584,"no","unknown",27,1,-1,0,"unknown",0,2017,2017-10-03
30,"technician","married","secondary","no",2326,"no","cellular",420,1,175,2,"failure",1,2017,2017-10-03
41,"services","divorced","secondary","no",-19,"yes","unknown",201,1,-1,0,"unknown",0,2017,2017-10-03
32,"management","single","tertiary","no",29,"yes","cellular",49,24,-1,0,"unknown",0,2017,2017-10-03
43,"admin.","married","secondary","no",-465,"yes","cellular",166,1,-1,0,"unknown",0,2017,2017-10-03
47,"entrepreneur","married","secondary","no",2192,"yes","cellular",134,1,-1,0,"unknown",0,2017,2017-10-03
49,"entrepreneur","single","secondary","no",5802,"no","cellular",175,3,104,2,"success",0,2017,2017-10-03
31,"services","married","secondary","no",1129,"yes","unknown",231,2,-1,0,"unknown",0,2017,2017-10-03
29,"technician","single","tertiary","no",68,"yes","cellular",658,1,-1,0,"unknown",0,2017,2017-10-03
36,"blue-collar","married","primary","no",-453,"yes","unknown",130,1,-1,0,"unknown",0,2017,2017-10-03
43,"technician","single","tertiary","no",1154,"no","cellular",603,11,-1,0,"unknown",0,2017,2017-10-03
25,"student","single","secondary","no",548,"no","cellular",281,1,-1,0,"unknown",0,2017,2017-10-03
48,"management","married","tertiary","no",571,"yes","cellular",77,2,-1,0,"unknown",0,2017,2017-10-03
59,"retired","married","primary","no",2568,"no","cellular",63,5,-1,0,"unknown",0,2017,2017-10-03
29,"admin.","single","secondary","no",464,"no","cellular",317,2,518,1,"failure",1,2017,2017-10-03
32,"blue-collar","married","primary","no",158,"yes","unknown",84,4,-1,0,"unknown",0,2017,2017-10-03
27,"self-employed","single","tertiary","no",168,"no","cellular",123,1,196,1,"success",1,2017,2017-10-03
32,"admin.","married","secondary","no",0,"yes","cellular",159,2,195,2,"failure",0,2017,2017-10-03
52,"blue-collar","married","secondary","no",-194,"yes","cellular",326,1,-1,0,"unknown",0,2017,2017-10-03
47,"technician","married","secondary","no",1740,"yes","cellular",502,1,490,1,"failure",0,2017,2017-10-03
55,"technician","single","secondary","no",149,"yes","cellular",103,15,-1,0,"unknown",0,2017,2017-10-03
47,"admin.","single","secondary","no",19,"yes","cellular",90,2,123,1,"failure",0,2017,2017-10-03
35,"management","married","tertiary","no",-196,"yes","cellular",216,2,-1,0,"unknown",0,2017,2017-10-03
48,"services","divorced","secondary","no",4906,"yes","cellular",200,1,190,1,"failure",0,2017,2017-10-03
49,"admin.","married","secondary","no",1120,"yes","telephone",226,2,-1,0,"unknown",0,2017,2017-10-03
49,"admin.","divorced","secondary","no",190,"yes","cellular",421,1,-1,0,"unknown",0,2017,2017-10-03
35,"blue-collar","married","secondary","no",257,"yes","cellular",186,1,-1,0,"unknown",0,2017,2017-10-03
22,"student","single","unknown","no",47,"no","cellular",69,3,-1,0,"unknown",0,2017,2017-10-03
40,"admin.","married","secondary","no",1535,"yes","unknown",704,1,-1,0,"unknown",1,2017,2017-10-03
45,"technician","married","secondary","no",2020,"yes","cellular",62,1,131,1,"failure",0,2017,2017-10-03
54,"technician","married","secondary","no",6,"yes","cellular",109,1,367,1,"failure",0,2017,2017-10-03
35,"management","single","tertiary","no",578,"yes","cellular",112,1,-1,0,"unknown",0,2017,2017-10-03
38,"technician","married","secondary","no",751,"yes","cellular",125,1,-1,0,"unknown",0,2017,2017-10-03
49,"unemployed","married","secondary","no",769,"yes","unknown",257,1,-1,0,"unknown",0,2017,2017-10-03
58,"management","divorced","tertiary","no",5701,"no","cellular",521,1,-1,0,"unknown",1,2017,2017-10-03
33,"management","married","tertiary","no",1109,"no","cellular",306,2,-1,0,"unknown",0,2017,2017-10-03
43,"management","married","tertiary","no",870,"yes","unknown",528,1,-1,0,"unknown",0,2017,2017-10-03
30,"blue-collar","married","primary","no",145,"yes","unknown",299,2,-1,0,"unknown",0,2017,2017-10-03
32,"blue-collar","single","primary","no",100,"yes","unknown",376,2,-1,0,"unknown",0,2017,2017-10-04
31,"services","married","primary","no",-732,"yes","unknown",6,2,-1,0,"unknown",0,2017,2017-10-04
50,"technician","single","secondary","no",246,"yes","cellular",174,2,-1,0,"unknown",0,2017,2017-10-04
43,"entrepreneur","married","secondary","no",128,"yes","telephone",122,2,-1,0,"unknown",0,2017,2017-10-04
77,"retired","married","primary","no",121,"no","telephone",191,1,-1,0,"unknown",0,2017,2017-10-04
44,"management","married","secondary","yes",0,"yes","cellular",96,2,-1,0,"unknown",0,2017,2017-10-04
31,"management","married","tertiary","no",596,"no","cellular",192,4,-1,0,"unknown",0,2017,2017-10-04
34,"technician","married","tertiary","no",0,"no","cellular",89,1,133,1,"failure",0,2017,2017-10-04
32,"services","married","secondary","no",-538,"no","cellular",233,1,353,1,"failure",0,2017,2017-10-04
33,"management","single","tertiary","no",7084,"no","cellular",512,8,-1,0,"unknown",1,2017,2017-10-04
31,"entrepreneur","married","tertiary","no",281,"yes","unknown",206,2,-1,0,"unknown",0,2017,2017-10-04
38,"blue-collar","single","secondary","no",4,"yes","unknown",129,1,-1,0,"unknown",0,2017,2017-10-04
27,"unemployed","single","tertiary","no",77,"no","cellular",305,4,77,1,"success",0,2017,2017-10-04
32,"management","married","tertiary","no",3387,"yes","cellular",1111,5,-1,0,"unknown",1,2017,2017-10-04
42,"housemaid","married","secondary","no",197,"no","unknown",199,1,-1,0,"unknown",0,2017,2017-10-04
29,"blue-collar","married","secondary","no",1171,"yes","unknown",565,2,-1,0,"unknown",0,2017,2017-10-04
40,"management","married","secondary","no",6695,"yes","unknown",115,1,-1,0,"unknown",0,2017,2017-10-04
28,"services","single","secondary","no",217,"yes","cellular",379,3,-1,0,"unknown",0,2017,2017-10-04
50,"services","married","secondary","no",5569,"no","cellular",103,4,-1,0,"unknown",0,2017,2017-10-04
30,"management","married","tertiary","no",1908,"no","cellular",222,1,-1,0,"unknown",0,2017,2017-10-04
44,"services","married","secondary","no",2439,"yes","cellular",133,2,-1,0,"unknown",0,2017,2017-10-04
34,"blue-collar","married","secondary","no",-257,"yes","cellular",160,1,368,4,"failure",0,2017,2017-10-04
42,"blue-collar","married","primary","no",402,"no","cellular",31,7,330,17,"failure",0,2017,2017-10-04
51,"housemaid","married","primary","no",30,"yes","cellular",333,2,-1,0,"unknown",0,2017,2017-10-04
25,"self-employed","single","tertiary","no",-44,"no","cellular",201,1,-1,0,"unknown",0,2017,2017-10-04
48,"services","single","secondary","no",133,"yes","cellular",143,1,-1,0,"unknown",0,2017,2017-10-04
40,"self-employed","married","tertiary","no",1603,"no","unknown",279,1,-1,0,"unknown",0,2017,2017-10-04
25,"student","single","secondary","no",1608,"no","cellular",664,2,-1,0,"unknown",1,2017,2017-10-04
30,"entrepreneur","single","secondary","no",732,"no","cellular",1404,4,-1,0,"unknown",1,2017,2017-10-04
51,"services","married","unknown","no",3413,"no","cellular",146,7,-1,0,"unknown",0,2017,2017-10-04
30,"management","single","tertiary","no",74,"no","cellular",96,5,-1,0,"unknown",0,2017,2017-10-04
38,"self-employed","married","secondary","no",173,"no","cellular",205,4,-1,0,"unknown",0,2017,2017-10-04
66,"retired","married","secondary","no",0,"no","cellular",189,1,-1,0,"unknown",0,2017,2017-10-04
34,"self-employed","single","tertiary","no",5462,"no","cellular",430,1,-1,0,"unknown",1,2017,2017-10-04
35,"self-employed","married","secondary","no",598,"yes","cellular",245,1,-1,0,"unknown",0,2017,2017-10-04
29,"entrepreneur","single","secondary","no",158,"yes","cellular",241,2,-1,0,"unknown",0,2017,2017-10-04
33,"management","single","tertiary","no",28,"yes","unknown",237,2,-1,0,"unknown",0,2017,2017-10-04
28,"blue-collar","married","secondary","no",1827,"yes","unknown",211,2,-1,0,"unknown",0,2017,2017-10-04
